"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype","FDR","Sig_nominal","Sig_FDR","Direction"
0.527169870003641,0.716024716343973,0.123,0.108,1,"Fam104a","Endothelial",0.61529336222587,FALSE,FALSE,"Up_in_Aged"
0.528006257024272,-0.595334904470032,0.112,0.129,1,"Gtf2b","Endothelial",0.616102642269925,FALSE,FALSE,"Down_in_Aged"
0.474702206337969,-0.843275849771667,0.116,0.089,1,"Sumf1","Fibroblasts",0.616191242408078,FALSE,FALSE,"Down_in_Aged"
0.528485246667486,-0.419793971364714,0.275,0.29,1,"Robo4","Endothelial",0.616494568817636,FALSE,FALSE,"Down_in_Aged"
0.475066358505278,-0.886547718956494,0.145,0.114,1,"Tipin","Fibroblasts",0.616495353697254,FALSE,FALSE,"Down_in_Aged"
0.475369429205445,-0.759815157336495,0.311,0.252,1,"Hnrnpl","Fibroblasts",0.616720054779515,FALSE,FALSE,"Down_in_Aged"
0.475806846727454,-0.897839815767618,0.175,0.138,1,"Snrnp200","Fibroblasts",0.616950876712416,FALSE,FALSE,"Down_in_Aged"
0.475807280312651,-0.415613277272975,0.304,0.244,1,"Ivns1abp","Fibroblasts",0.616950876712416,FALSE,FALSE,"Down_in_Aged"
0.476197766312087,-0.551960469370443,0.195,0.154,1,"Lpin2","Fibroblasts",0.617288584566761,FALSE,FALSE,"Down_in_Aged"
0.476599388848903,-0.373122000417035,0.16,0.13,1,"Iscu","Fibroblasts",0.617640540230889,FALSE,FALSE,"Down_in_Aged"
0.477000720532797,-0.61572372588798,0.334,0.268,1,"Smc4","Fibroblasts",0.617991926956655,FALSE,FALSE,"Down_in_Aged"
0.477351027651375,-0.47631130972307,0.104,0.081,1,"Slc2a13","Fibroblasts",0.618277033631945,FALSE,FALSE,"Down_in_Aged"
0.477523266087911,-0.600241649451239,0.105,0.081,1,"Traf4","Fibroblasts",0.618331408652295,FALSE,FALSE,"Down_in_Aged"
0.530373582560598,-0.354295001416314,0.141,0.118,1,"Ndufs7","Endothelial",0.618425357362121,FALSE,FALSE,"Down_in_Aged"
0.530475707246289,-0.347807938610565,0.123,0.102,1,"Strada","Endothelial",0.618425357362121,FALSE,FALSE,"Down_in_Aged"
0.530571058683937,0.638695977613455,0.101,0.086,1,"Snx15","Endothelial",0.618425357362121,FALSE,FALSE,"Up_in_Aged"
0.531029454039429,0.397679799309326,0.109,0.091,1,"Ciapin1","Endothelial",0.618792233703506,FALSE,FALSE,"Up_in_Aged"
0.610882531745246,0.258809439624317,0.123,0.127,1,"Syf2","Luminal",0.618880702803883,FALSE,FALSE,"Up_in_Aged"
0.568184568157075,-0.386341269976835,0.158,0.147,1,"Atad3a","Basal",0.619156700525422,FALSE,FALSE,"Down_in_Aged"
0.568607583548114,-0.274546920798182,0.3,0.299,1,"Uchl3.1","Basal",0.619440123968461,FALSE,FALSE,"Down_in_Aged"
0.479523850215196,-0.730857892887255,0.136,0.106,1,"Mrpl3","Fibroblasts",0.620752581666631,FALSE,FALSE,"Down_in_Aged"
0.479767881639381,-0.855164944528688,0.156,0.122,1,"Twsg1","Fibroblasts",0.62089916416089,FALSE,FALSE,"Down_in_Aged"
0.570307821940661,-0.507302945362985,0.194,0.197,1,"Anln","Basal",0.621114391010712,FALSE,FALSE,"Down_in_Aged"
0.613415004954351,0.326200087338795,0.204,0.212,1,"Epb41l4b","Luminal",0.621265575116652,FALSE,FALSE,"Up_in_Aged"
0.533335061310588,-0.360842161451827,0.297,0.312,1,"Rprd2","Endothelial",0.621310828590052,FALSE,FALSE,"Down_in_Aged"
0.480433150323693,-0.629025346802857,0.185,0.146,1,"Lsm6","Fibroblasts",0.621575200730682,FALSE,FALSE,"Down_in_Aged"
0.48056858037334,-0.629419860252437,0.152,0.122,1,"Entrep2","Fibroblasts",0.621575200730682,FALSE,FALSE,"Down_in_Aged"
0.480752721236729,-0.402806264343346,0.088,0.106,1,"Trnt1","Fibroblasts",0.621575200730682,FALSE,FALSE,"Down_in_Aged"
0.480904483807942,-0.25140529443131,0.132,0.106,1,"Alad","Fibroblasts",0.621575200730682,FALSE,FALSE,"Down_in_Aged"
0.480944957295933,-0.519630910098047,0.133,0.106,1,"Tmed4","Fibroblasts",0.621575200730682,FALSE,FALSE,"Down_in_Aged"
0.571004924358818,-0.378238373337204,0.13,0.137,1,"Mrpl57","Basal",0.621695510427327,FALSE,FALSE,"Down_in_Aged"
0.534018542933978,0.257044808075312,0.312,0.296,1,"Snx29","Endothelial",0.621938870764957,FALSE,FALSE,"Up_in_Aged"
0.481436323750546,-0.612742310144135,0.31,0.309,1,"Usp25","Fibroblasts",0.621992921229193,FALSE,FALSE,"Down_in_Aged"
0.48164289577226,-1.08073809620806,0.17,0.187,1,"Zhx2","Fibroblasts",0.621992921229193,FALSE,FALSE,"Down_in_Aged"
0.481661255200866,-0.428638119346543,0.203,0.22,1,"Cd14","Fibroblasts",0.621992921229193,FALSE,FALSE,"Down_in_Aged"
0.571782796967974,-0.44552919704947,0.173,0.158,1,"Tmem183a","Basal",0.62236421244553,FALSE,FALSE,"Down_in_Aged"
0.534574453652427,-0.279493646601874,0.145,0.167,1,"Sap30l","Endothelial",0.622418039549907,FALSE,FALSE,"Down_in_Aged"
0.571996360531462,-0.263331476966278,0.228,0.237,1,"Sfr1","Basal",0.62241847817419,FALSE,FALSE,"Down_in_Aged"
0.482131467763893,-0.605924684280576,0.481,0.35,1,"Nbea","Fibroblasts",0.622430807037042,FALSE,FALSE,"Down_in_Aged"
0.535072190474672,-0.3159823886449,0.196,0.22,1,"Zfp654","Endothelial",0.622829234413641,FALSE,FALSE,"Down_in_Aged"
0.61561913576194,0.286707491051262,0.146,0.147,1,"Polb","Luminal",0.62331661259758,FALSE,FALSE,"Up_in_Aged"
0.535928575044339,-0.30911725736429,0.123,0.145,1,"Nomo1","Endothelial",0.623565727173857,FALSE,FALSE,"Down_in_Aged"
0.535994402907333,0.378465166329188,0.098,0.118,1,"Bivm","Endothelial",0.623565727173857,FALSE,FALSE,"Up_in_Aged"
0.483178165519782,-0.292917572587187,0.392,0.325,1,"Fam120a","Fibroblasts",0.623612493671127,FALSE,FALSE,"Down_in_Aged"
0.536280941908433,-0.444729542551474,0.116,0.14,1,"Fh","Endothelial",0.623730641938858,FALSE,FALSE,"Down_in_Aged"
0.483901554133406,-1.27591175754114,0.31,0.301,1,"Lama4","Fibroblasts",0.624376373327339,FALSE,FALSE,"Down_in_Aged"
0.537085691136236,-0.260872341616786,0.261,0.285,1,"Dnajc7","Endothelial",0.624443363905158,FALSE,FALSE,"Down_in_Aged"
0.537183636637074,-0.364948689980175,0.152,0.172,1,"Nsmce4a","Endothelial",0.624443363905158,FALSE,FALSE,"Down_in_Aged"
0.484459642392571,-0.932451026966692,0.204,0.211,1,"Dusp16","Fibroblasts",0.624926609358026,FALSE,FALSE,"Down_in_Aged"
0.538151939647184,0.30622276961703,0.254,0.231,1,"Klf13","Endothelial",0.625400203938513,FALSE,FALSE,"Up_in_Aged"
0.484963763719165,-0.419625003887463,0.304,0.309,1,"Capns1","Fibroblasts",0.62540695093042,FALSE,FALSE,"Down_in_Aged"
0.539053295980815,-0.258640623287685,0.094,0.113,1,"Znf431l-ps8","Endothelial",0.626278748404895,FALSE,FALSE,"Down_in_Aged"
0.575864026127226,-0.379232234389425,0.266,0.266,1,"Acaa2","Basal",0.626447790367873,FALSE,FALSE,"Down_in_Aged"
0.618997192357582,0.29053264071804,0.47,0.511,1,"Cnbp","Luminal",0.626554716217761,FALSE,FALSE,"Up_in_Aged"
0.576160699929556,-0.272974092703234,0.424,0.404,1,"Pdzrn3","Basal",0.626591241742612,FALSE,FALSE,"Down_in_Aged"
0.486264222793894,-0.860623787355978,0.3,0.244,1,"Timp3","Fibroblasts",0.626913706030042,FALSE,FALSE,"Down_in_Aged"
0.486759816459567,-0.486045452604618,0.144,0.114,1,"Rhbdf1","Fibroblasts",0.62708994279431,FALSE,FALSE,"Down_in_Aged"
0.486787834103547,-0.466260164708493,0.104,0.081,1,"Jdp2","Fibroblasts",0.62708994279431,FALSE,FALSE,"Down_in_Aged"
0.48679722755362,0.335904677871826,0.129,0.106,1,"Ptpn18","Fibroblasts",0.62708994279431,FALSE,FALSE,"Up_in_Aged"
0.487103141024326,-0.348787679348426,0.232,0.187,1,"Paxbp1","Fibroblasts",0.627313784710384,FALSE,FALSE,"Down_in_Aged"
0.487271049708227,-0.52188183932937,0.286,0.244,1,"Nhs","Fibroblasts",0.627359824509073,FALSE,FALSE,"Down_in_Aged"
0.48751709916031,-0.891250130209336,0.144,0.163,1,"Ankrd27","Fibroblasts",0.627506418035247,FALSE,FALSE,"Down_in_Aged"
0.540313415689915,-0.396442185866707,0.207,0.22,1,"Mb21d2","Endothelial",0.627573522456768,FALSE,FALSE,"Down_in_Aged"
0.577530583706593,-0.272826379767713,0.17,0.177,1,"Hdac7","Basal",0.627901423864016,FALSE,FALSE,"Down_in_Aged"
0.577823519805781,-0.390882651086238,0.145,0.152,1,"Mrpl3","Basal",0.628040315123378,FALSE,FALSE,"Down_in_Aged"
0.488064916686356,-1.02480534536274,0.162,0.179,1,"Rfxank","Fibroblasts",0.628041246817601,FALSE,FALSE,"Down_in_Aged"
0.541012485878257,-0.334051278185793,0.199,0.226,1,"Arfgap3","Endothelial",0.628216115677501,FALSE,FALSE,"Down_in_Aged"
0.541293766491126,-0.352667683703515,0.33,0.36,1,"Mta3","Endothelial",0.628373361908858,FALSE,FALSE,"Down_in_Aged"
0.488810290628921,-0.943026513181959,0.179,0.195,1,"Commd3","Fibroblasts",0.628829932145119,FALSE,FALSE,"Down_in_Aged"
0.541957240806944,0.417084345010626,0.178,0.161,1,"Gimap5","Endothelial",0.62891243112259,FALSE,FALSE,"Up_in_Aged"
0.542050106025575,-0.459660879787688,0.145,0.167,1,"Plekha3","Endothelial",0.62891243112259,FALSE,FALSE,"Down_in_Aged"
0.542387460130705,-0.572950467746546,0.21,0.231,1,"Wdr45b","Endothelial",0.629134404481173,FALSE,FALSE,"Down_in_Aged"
0.58000164259355,-0.26192011780637,0.184,0.189,1,"Elf5","Basal",0.630227563629802,FALSE,FALSE,"Down_in_Aged"
0.543537091543674,0.262825031754347,0.109,0.091,1,"Tpx2","Endothelial",0.630298193908519,FALSE,FALSE,"Up_in_Aged"
0.543888521507637,0.353684720851954,0.268,0.253,1,"Pdgfd","Endothelial",0.630535993179467,FALSE,FALSE,"Up_in_Aged"
0.490550114015826,-0.430073805053254,0.31,0.26,1,"Vps54","Fibroblasts",0.630897152867279,FALSE,FALSE,"Down_in_Aged"
0.544441122681531,0.412406966336255,0.225,0.204,1,"Cstpp1","Endothelial",0.631006821768102,FALSE,FALSE,"Up_in_Aged"
0.544657501387317,0.443589464692718,0.127,0.108,1,"Actl6a","Endothelial",0.631087820327209,FALSE,FALSE,"Up_in_Aged"
0.544884814010947,0.385821105157948,0.116,0.097,1,"Spry2","Endothelial",0.631181440913998,FALSE,FALSE,"Up_in_Aged"
0.491485095871973,-0.698648468018851,0.159,0.13,1,"Ptprd","Fibroblasts",0.631722595326127,FALSE,FALSE,"Down_in_Aged"
0.491542326053605,-0.306215996147003,0.403,0.325,1,"Npepps","Fibroblasts",0.631722595326127,FALSE,FALSE,"Down_in_Aged"
0.491591166449276,-0.345639487495553,0.279,0.228,1,"Ubap2","Fibroblasts",0.631722595326127,FALSE,FALSE,"Down_in_Aged"
0.545679804818942,-0.397209084461648,0.091,0.108,1,"Pgm1","Endothelial",0.631818961820258,FALSE,FALSE,"Down_in_Aged"
0.545728495109838,-0.39406407917617,0.264,0.285,1,"Mospd2","Endothelial",0.631818961820258,FALSE,FALSE,"Down_in_Aged"
0.546157543954428,0.538848072465255,0.149,0.129,1,"Ublcp1","Endothelial",0.632004937690104,FALSE,FALSE,"Up_in_Aged"
0.546231794838768,0.31028697806093,0.101,0.086,1,"Mrpl55","Endothelial",0.632004937690104,FALSE,FALSE,"Up_in_Aged"
0.546329245115587,-0.540212769460233,0.127,0.145,1,"Pabpc4","Endothelial",0.632004937690104,FALSE,FALSE,"Down_in_Aged"
0.546699446654385,0.273893666279209,0.145,0.124,1,"Nosip","Endothelial",0.632263413741501,FALSE,FALSE,"Up_in_Aged"
0.49249793700188,-0.566034467930944,0.104,0.081,1,"Pdlim1","Fibroblasts",0.632716564803227,FALSE,FALSE,"Down_in_Aged"
0.547886515336725,-0.264159528168343,0.174,0.199,1,"Stk25","Endothelial",0.63319070991263,FALSE,FALSE,"Down_in_Aged"
0.548001858737089,-0.486138391162471,0.116,0.134,1,"Prdx3","Endothelial",0.63319070991263,FALSE,FALSE,"Down_in_Aged"
0.548039371245417,0.486838116089371,0.109,0.091,1,"Kif3b","Endothelial",0.63319070991263,FALSE,FALSE,"Up_in_Aged"
0.548089172995403,0.411991284895492,0.101,0.086,1,"Gnl1","Endothelial",0.63319070991263,FALSE,FALSE,"Up_in_Aged"
0.49314512742027,-0.787142072777577,0.107,0.081,1,"Aarsd1","Fibroblasts",0.633376601694811,FALSE,FALSE,"Down_in_Aged"
0.493281274047933,-1.10072461883454,0.123,0.138,1,"Gnl2","Fibroblasts",0.633380094104825,FALSE,FALSE,"Down_in_Aged"
0.493565321832223,-0.41473395021296,0.167,0.187,1,"Tnik","Fibroblasts",0.633461228086531,FALSE,FALSE,"Down_in_Aged"
0.493611350893634,-0.610794120128491,0.326,0.268,1,"Atf4","Fibroblasts",0.633461228086531,FALSE,FALSE,"Down_in_Aged"
0.493809590449126,-0.612303283458834,0.162,0.13,1,"Fam177a1","Fibroblasts",0.633544358341081,FALSE,FALSE,"Down_in_Aged"
0.549051618301461,0.379431546016758,0.351,0.333,1,"Uqcrc2","Endothelial",0.634132539314395,FALSE,FALSE,"Up_in_Aged"
0.494574974388675,-0.39338955431464,0.241,0.203,1,"Nudt3","Fibroblasts",0.63435487798515,FALSE,FALSE,"Down_in_Aged"
0.49481498036933,-0.487191815051063,0.141,0.114,1,"Dtd1","Fibroblasts",0.634391373469148,FALSE,FALSE,"Down_in_Aged"
0.494870709070203,-0.600884576798345,0.349,0.293,1,"Clta","Fibroblasts",0.634391373469148,FALSE,FALSE,"Down_in_Aged"
0.495184239900823,-0.505598892664968,0.27,0.22,1,"Clptm1l","Fibroblasts",0.634621918684991,FALSE,FALSE,"Down_in_Aged"
0.4954057347757,-0.482522150828402,0.168,0.138,1,"Srsf9","Fibroblasts",0.634631659262536,FALSE,FALSE,"Down_in_Aged"
0.495459222504099,-0.347859616241646,0.212,0.171,1,"Leng8","Fibroblasts",0.634631659262536,FALSE,FALSE,"Down_in_Aged"
0.584453652425797,-0.401644848451243,0.303,0.303,1,"Ndufab1","Basal",0.634883653292251,FALSE,FALSE,"Down_in_Aged"
0.54987128720375,-0.352791337567379,0.178,0.204,1,"Ythdf1","Endothelial",0.634909007042014,FALSE,FALSE,"Down_in_Aged"
0.550127232888843,-0.311725084655655,0.21,0.183,1,"Rps6ka5","Endothelial",0.635034329926349,FALSE,FALSE,"Down_in_Aged"
0.550611413907344,-0.481523689219251,0.116,0.14,1,"Ercc6","Endothelial",0.635422976456693,FALSE,FALSE,"Down_in_Aged"
0.550858351317973,-0.256952822527455,0.514,0.543,1,"Tlk1","Endothelial",0.635504377858144,FALSE,FALSE,"Down_in_Aged"
0.550976984981469,-0.391489810883571,0.13,0.151,1,"Aldh9a1","Endothelial",0.635504377858144,FALSE,FALSE,"Down_in_Aged"
0.551390291094774,-0.774515976847673,0.112,0.129,1,"Pus7","Endothelial",0.635689971991128,FALSE,FALSE,"Down_in_Aged"
0.551433014236501,-0.41158924923172,0.087,0.102,1,"Ddit3","Endothelial",0.635689971991128,FALSE,FALSE,"Down_in_Aged"
0.552003443628211,0.42451561471381,0.112,0.134,1,"Ahsa2","Endothelial",0.63617732347521,FALSE,FALSE,"Up_in_Aged"
0.5523427081524,0.36372866097297,0.185,0.167,1,"Stk38l","Endothelial",0.636398070799824,FALSE,FALSE,"Up_in_Aged"
0.586073884721717,-0.515957168557038,0.095,0.1,1,"Eif4ebp1","Basal",0.636461842248492,FALSE,FALSE,"Down_in_Aged"
0.552693465781257,-0.513575335183879,0.156,0.172,1,"Rcor3","Endothelial",0.636631938659266,FALSE,FALSE,"Down_in_Aged"
0.586436563186186,-0.266931727035723,0.185,0.192,1,"Smg5","Basal",0.636673847296939,FALSE,FALSE,"Down_in_Aged"
0.497612876178367,-0.326482765716494,0.132,0.106,1,"Bscl2","Fibroblasts",0.637196094619564,FALSE,FALSE,"Down_in_Aged"
0.49772974907296,-0.270404239146034,0.468,0.398,1,"Rpl38-ps9.1","Fibroblasts",0.637196094619564,FALSE,FALSE,"Down_in_Aged"
0.553400544768287,-0.548096215150381,0.116,0.134,1,"Usp31","Endothelial",0.637276008249607,FALSE,FALSE,"Down_in_Aged"
0.553679963317587,0.62146649267092,0.101,0.086,1,"Asmtl","Endothelial",0.637427386951407,FALSE,FALSE,"Up_in_Aged"
0.498104314352156,-0.334764134215819,0.249,0.203,1,"Yeats2","Fibroblasts",0.637433304045553,FALSE,FALSE,"Down_in_Aged"
0.498183601855699,-0.269149354184521,0.118,0.138,1,"Tmem219","Fibroblasts",0.637433304045553,FALSE,FALSE,"Down_in_Aged"
0.498439706177449,-0.912193675572638,0.164,0.13,1,"Mgmt","Fibroblasts",0.637589136411843,FALSE,FALSE,"Down_in_Aged"
0.498744663152152,-0.453699281727556,0.275,0.236,1,"Slc10a7","Fibroblasts",0.637807358831699,FALSE,FALSE,"Down_in_Aged"
0.499087405636319,-0.593804150569265,0.171,0.138,1,"Arl2bp","Fibroblasts",0.638073771762889,FALSE,FALSE,"Down_in_Aged"
0.499326155685121,-0.734289012495585,0.504,0.472,1,"Bgn","Fibroblasts",0.63820712467347,FALSE,FALSE,"Down_in_Aged"
0.588094855677027,-0.26191998821091,0.17,0.156,1,"Capn6","Basal",0.638291932995734,FALSE,FALSE,"Down_in_Aged"
0.554860267512568,0.346422316624759,0.199,0.183,1,"Dop1a","Endothelial",0.638615557692797,FALSE,FALSE,"Up_in_Aged"
0.499787290547761,-0.535767422875922,0.408,0.325,1,"Mkln1","Fibroblasts",0.638624567491312,FALSE,FALSE,"Down_in_Aged"
0.500166925498005,-1.5679621648521,0.099,0.114,1,"Mef2c","Fibroblasts",0.638937673664971,FALSE,FALSE,"Down_in_Aged"
0.555549747548064,0.775631395931518,0.101,0.086,1,"Rpgrip1l","Endothelial",0.639238331313317,FALSE,FALSE,"Up_in_Aged"
0.556117394772377,-0.315430042189722,0.377,0.403,1,"Lasp1","Endothelial",0.639720623946435,FALSE,FALSE,"Down_in_Aged"
0.501137140442294,-0.662918129364538,0.163,0.179,1,"Eef2k","Fibroblasts",0.640004844143011,FALSE,FALSE,"Down_in_Aged"
0.590575551619802,-0.349591029662724,0.142,0.148,1,"Hint2","Basal",0.64066854715612,FALSE,FALSE,"Down_in_Aged"
0.590621582793846,-0.283642256298447,0.191,0.178,1,"Leprot","Basal",0.64066854715612,FALSE,FALSE,"Down_in_Aged"
0.55715440125556,0.254238190063872,0.149,0.129,1,"Lyrm4","Endothelial",0.640742434759464,FALSE,FALSE,"Up_in_Aged"
0.557470977118267,0.346186649667184,0.12,0.102,1,"Abcg3l4","Endothelial",0.640935406838936,FALSE,FALSE,"Up_in_Aged"
0.50202848558218,0.267536494563448,0.103,0.081,1,"Cnnm3","Fibroblasts",0.640942544683383,FALSE,FALSE,"Up_in_Aged"
0.502194906086122,-0.281933723583105,0.559,0.463,1,"Luc7l2","Fibroblasts",0.640942544683383,FALSE,FALSE,"Down_in_Aged"
0.502276441167513,-0.336780954082555,0.14,0.114,1,"Nmd3","Fibroblasts",0.640942544683383,FALSE,FALSE,"Down_in_Aged"
0.591148672870794,-0.319745865837038,0.29,0.291,1,"Map2k2","Basal",0.641057402810827,FALSE,FALSE,"Down_in_Aged"
0.55773350083242,-0.323109811629164,0.159,0.177,1,"Por","Endothelial",0.641066147701726,FALSE,FALSE,"Down_in_Aged"
0.558641924801914,-0.2931240865258,0.181,0.204,1,"Rnft1","Endothelial",0.64193902695296,FALSE,FALSE,"Down_in_Aged"
0.503425409369923,-0.542836840532541,0.134,0.154,1,"LOC108348048","Fibroblasts",0.642236070486166,FALSE,FALSE,"Down_in_Aged"
0.592739381196983,-0.347072467271234,0.305,0.302,1,"Atp5mk","Basal",0.642599123841155,FALSE,FALSE,"Down_in_Aged"
0.635201061900513,0.289428936501735,0.154,0.156,1,"Npb","Luminal",0.642769572082995,FALSE,FALSE,"Up_in_Aged"
0.503989582852884,-0.583050117481264,0.208,0.171,1,"Nup58","Fibroblasts",0.642783060129672,FALSE,FALSE,"Down_in_Aged"
0.593119564178723,-0.299264272515595,0.399,0.395,1,"Tecr","Basal",0.642827988314568,FALSE,FALSE,"Down_in_Aged"
0.635507683980387,0.306035267117806,0.126,0.128,1,"Rbm42","Luminal",0.642893014415952,FALSE,FALSE,"Up_in_Aged"
0.504407421446907,-1.19431454798382,0.145,0.163,1,"Brwd3","Fibroblasts",0.643143172067813,FALSE,FALSE,"Down_in_Aged"
0.559942765458131,-0.622888693292571,0.087,0.102,1,"Haus6","Endothelial",0.643262248958301,FALSE,FALSE,"Down_in_Aged"
0.560139376268603,-0.503923416923884,0.239,0.258,1,"Ctdsp2","Endothelial",0.643316564373538,FALSE,FALSE,"Down_in_Aged"
0.504710757250949,-0.826837772501376,0.241,0.244,1,"Asxl2","Fibroblasts",0.643357133370101,FALSE,FALSE,"Down_in_Aged"
0.560409310313693,0.32542990310587,0.178,0.161,1,"Poldip3","Endothelial",0.643455039667215,FALSE,FALSE,"Up_in_Aged"
0.560743808662793,-0.265882967600828,0.275,0.296,1,"Heph","Endothelial",0.643667553349137,FALSE,FALSE,"Down_in_Aged"
0.505346423220621,-0.885874415723907,0.114,0.13,1,"Nde1","Fibroblasts",0.64381377686607,FALSE,FALSE,"Down_in_Aged"
0.505427918268647,-0.717648962324623,0.097,0.114,1,"Gart","Fibroblasts",0.64381377686607,FALSE,FALSE,"Down_in_Aged"
0.505475868207256,-0.971876221705865,0.104,0.081,1,"Med24","Fibroblasts",0.64381377686607,FALSE,FALSE,"Down_in_Aged"
0.505619032449589,0.349351909949322,0.229,0.195,1,"Sfmbt1","Fibroblasts",0.643823376351449,FALSE,FALSE,"Up_in_Aged"
0.561069194800861,-0.312103214013286,0.17,0.194,1,"Tdp2","Endothelial",0.643869496857249,FALSE,FALSE,"Down_in_Aged"
0.506453890670163,-0.368949840069404,0.236,0.203,1,"Fxr2","Fibroblasts",0.644713493969231,FALSE,FALSE,"Down_in_Aged"
0.50708716363101,-0.653055212200736,0.249,0.252,1,"Suclg2","Fibroblasts",0.645346585993674,FALSE,FALSE,"Down_in_Aged"
0.562588773638539,-1.42667824975025,0.091,0.102,1,"Zfp330","Endothelial",0.645441394629781,FALSE,FALSE,"Down_in_Aged"
0.562966452410069,0.363460150911222,0.304,0.296,1,"Cdh1","Endothelial",0.645614417246675,FALSE,FALSE,"Up_in_Aged"
0.563207712890687,-0.285104434949226,0.127,0.145,1,"Insig1","Endothelial",0.645614417246675,FALSE,FALSE,"Down_in_Aged"
0.563417418239348,-0.289322495371125,0.101,0.118,1,"Usf3","Endothelial",0.645614417246675,FALSE,FALSE,"Down_in_Aged"
0.563486371167684,-0.466216608973213,0.134,0.151,1,"Atxn1l","Endothelial",0.645614417246675,FALSE,FALSE,"Down_in_Aged"
0.563488906417711,0.48824749413546,0.098,0.118,1,"Creb3","Endothelial",0.645614417246675,FALSE,FALSE,"Up_in_Aged"
0.507687150801709,-0.615111824688266,0.152,0.122,1,"Pfkp","Fibroblasts",0.645879589112269,FALSE,FALSE,"Down_in_Aged"
0.507984928136447,-0.748797217586879,0.144,0.114,1,"Kif1c","Fibroblasts",0.645879589112269,FALSE,FALSE,"Down_in_Aged"
0.508082124243468,-0.761765738768397,0.179,0.146,1,"Trim8","Fibroblasts",0.645879589112269,FALSE,FALSE,"Down_in_Aged"
0.508132637502238,0.461085018622779,0.138,0.114,1,"Gnl1","Fibroblasts",0.645879589112269,FALSE,FALSE,"Up_in_Aged"
0.508186278772767,-0.574476969587454,0.199,0.211,1,"Foxo3","Fibroblasts",0.645879589112269,FALSE,FALSE,"Down_in_Aged"
0.509173362225068,-0.557824710657727,0.225,0.179,1,"C1qbp","Fibroblasts",0.646960907516702,FALSE,FALSE,"Down_in_Aged"
0.509365173459416,-0.66347476019723,0.381,0.374,1,"Dync1i2","Fibroblasts",0.647031436556556,FALSE,FALSE,"Down_in_Aged"
0.597393854296441,-0.391170203417348,0.198,0.184,1,"Ubxn1","Basal",0.64727598576092,FALSE,FALSE,"Down_in_Aged"
0.509816354829708,-0.697205528290037,0.103,0.081,1,"Ciz1","Fibroblasts",0.647431309892087,FALSE,FALSE,"Down_in_Aged"
0.510201330727161,-0.319452008543413,0.16,0.13,1,"Pde7a","Fibroblasts",0.647616861495643,FALSE,FALSE,"Down_in_Aged"
0.510235319568929,-0.914967900447728,0.166,0.179,1,"Ehd2","Fibroblasts",0.647616861495643,FALSE,FALSE,"Down_in_Aged"
0.565456004625259,0.570251891298831,0.21,0.247,1,"Pttg1ip","Endothelial",0.647695949993516,FALSE,FALSE,"Up_in_Aged"
0.59845919203721,-0.274054145333993,0.151,0.157,1,"Phf5a","Basal",0.647938061303836,FALSE,FALSE,"Down_in_Aged"
0.598505703722933,-0.535713635479169,0.133,0.121,1,"Emc6","Basal",0.647938061303836,FALSE,FALSE,"Down_in_Aged"
0.598516168148099,-0.302201054056336,0.146,0.154,1,"Psmd8","Basal",0.647938061303836,FALSE,FALSE,"Down_in_Aged"
0.566233289220409,1.12221075285514,0.109,0.097,1,"Asf1a","Endothelial",0.648294412215461,FALSE,FALSE,"Up_in_Aged"
0.566279450595817,-0.296776434289843,0.141,0.161,1,"Cnn2","Endothelial",0.648294412215461,FALSE,FALSE,"Down_in_Aged"
0.641546058049465,0.28325170016247,0.151,0.153,1,"Jmy","Luminal",0.648813062482787,FALSE,FALSE,"Up_in_Aged"
0.511325529828176,-0.69121130308779,0.421,0.398,1,"Gsk3b","Fibroblasts",0.648827129135084,FALSE,FALSE,"Down_in_Aged"
0.51162307202227,-0.439850508917454,0.186,0.154,1,"Slc25a5","Fibroblasts",0.648899474017867,FALSE,FALSE,"Down_in_Aged"
0.51165593664396,-0.44541934411197,0.185,0.154,1,"Psmd8","Fibroblasts",0.648899474017867,FALSE,FALSE,"Down_in_Aged"
0.567726450853391,-0.388010963334002,0.601,0.591,1,"Ldb2","Endothelial",0.649641120155913,FALSE,FALSE,"Down_in_Aged"
0.567757385651581,0.326003120026023,0.083,0.102,1,"Cc2d2b","Endothelial",0.649641120155913,FALSE,FALSE,"Up_in_Aged"
0.568081943540085,-0.400646654653395,0.185,0.204,1,"Gnpda2","Endothelial",0.64983988655621,FALSE,FALSE,"Down_in_Aged"
0.568252058117612,-0.342972042630974,0.246,0.263,1,"Emc10","Endothelial",0.649861923644989,FALSE,FALSE,"Down_in_Aged"
0.568470409004134,-0.255804812199269,0.685,0.656,1,"Ppp1r12a","Endothelial",0.649918132001108,FALSE,FALSE,"Down_in_Aged"
0.568602933962901,0.660682440850935,0.101,0.124,1,"Plod3","Endothelial",0.649918132001108,FALSE,FALSE,"Up_in_Aged"
0.513184492158167,-0.254206515856188,0.158,0.13,1,"Tes","Fibroblasts",0.650664205201607,FALSE,FALSE,"Down_in_Aged"
0.601916363437868,-0.26267373133104,0.409,0.376,1,"P3h2","Basal",0.651433536518866,FALSE,FALSE,"Down_in_Aged"
0.570556532265869,-0.350749309490211,0.101,0.118,1,"Kpna6","Endothelial",0.651978127586568,FALSE,FALSE,"Down_in_Aged"
